0.0	1.0	0.0
0.3757134609063182	0.5028538436252727	0.02610129141768146
0.5023886665610044	0.003846978993472472	0.13355846664184023
0.4067078164669506	-0.38657037936968786	0.24700728980576803
0.21107173128013063	-0.39597396137759194	0.2964687399647279
0.047929345886838365	-0.25659558019557716	0.30493948408551474
-0.043180629881007265	-0.10784432287580534	0.3052216033468023
-0.07109576621415807	-0.0038162224567978714	0.3071863533164111
-0.061507656728033135	0.04216866040129761	0.30954639156705305
-0.038446508885474726	0.05007593096893601	0.31083832119730226
