0.0	1.0	0.0
0.22854036803908043	0.7369067970970113	0.20468135944586804
0.3878437164064634	0.47379865049509956	0.328985226959196
0.4779067502268181	0.21068040653959608	0.4120982354659746
0.49872996507190565	-0.052423973716930916	0.4795811992354313
0.46469378375684345	-0.20625100427754198	0.5465139202341727
0.40200280757591766	-0.27020041469749395	0.6113922134865869
0.3300390188851244	-0.27672437935253524	0.6664720498425594
0.2604919635968418	-0.25183324083841246	0.7078201980133306
0.19918164997247692	-0.21412514270676053	0.7360079314386847
0.14837059888359636	-0.17203884556873172	0.753766906165742
0.10855199711844082	-0.13058252784645033	0.764138673679326
0.07876850013999734	-0.09577204918972018	0.769822226731573
0.057591784211437805	-0.06517099186733229	0.7727536185067005
0.04338766232669259	-0.042780334456731337	0.7741924372865023
0.034493599392653056	-0.024814543841969145	0.7748923855789118
0.029538289262059373	-0.012845813150542855	0.7752545696827843
0.02716600037410395	-0.0051835823979183735	0.7754863808534952
0.026427745975685726	-0.00042715103006011473	0.7756764694142233
